latitude,longitude,crime_category,year,arrest
42.002543447,-87.817594525,Violent,2022,True
41.961196828,-87.706279868,Property,2021,False
41.949536745,-87.647268179,Property,2021,False
41.932012618,-87.640940116,Violent,2023,False
41.834650079,-87.616847182,Property,2023,False
41.933345583,-87.747280736,Violent,2023,False
41.899410159,-87.624131266,Other,2019,True
41.692569761,-87.624397882,Violent,2022,True
41.900253905,-87.690541532,Violent,2020,True
41.860911204,-87.695744714,Violent,2019,True
41.927247786,-87.715839852,Violent,2019,False
41.936335635,-87.650710119,Violent,2022,False
41.974617867,-87.654964559,Violent,2021,True
41.849224403,-87.706394616,Violent,2020,True
41.822718609,-87.609066604,Property,2024,False
41.736449695,-87.682541483,Quality-of-Life,2023,True
41.903927445,-87.629529005,Violent,2019,False
41.808981361,-87.606551046,Other,2022,False
41.751584945,-87.577682983,Other,2025,True
41.847645331,-87.702681074,Violent,2019,False
41.951567322,-87.813395706,Violent,2020,False
41.771451704,-87.654286742,Property,2021,False
41.884229778,-87.765412092,Property,2021,False
41.742624961,-87.694376944,Violent,2023,False
41.793841661,-87.62020258,Violent,2019,False
41.753738856,-87.61660065,Other,2021,False
41.909862395,-87.728079543,Property,2022,False
41.703990908,-87.529238753,Violent,2024,False
41.979520895,-87.689605191,Violent,2020,False
41.868180939,-87.709271389,Other,2020,False
41.73625535,-87.62820806,Property,2019,False
41.665425007,-87.621650738,Other,2022,False
41.792425502,-87.617537644,Violent,2022,False
41.759012808,-87.560215615,Violent,2020,False
41.960495093,-87.652923062,Property,2024,False
41.770876501,-87.582577796,Other,2019,False
41.773381572,-87.582086669,Property,2023,False
41.880362084,-87.755847438,Violent,2023,False
41.954698652,-87.747338823,Quality-of-Life,2025,True
41.924745578,-87.759860628,Other,2022,False
41.900545814,-87.6747399,Property,2023,False
41.923976215,-87.766294416,Property,2023,True
41.877880264,-87.733694759,Violent,2023,False
41.717403314,-87.662829945,Violent,2024,False
41.944947517,-87.64941627,Violent,2021,False
42.012039592,-87.700964037,Violent,2024,False
41.930541533,-87.74524106,Property,2021,False
41.996106315,-87.706875373,Violent,2020,False
41.735931109,-87.653642482,Property,2020,False
41.869332042,-87.687168918,Violent,2024,False
41.757485413,-87.586109433,Property,2025,False
41.873508972,-87.701005933,Property,2024,False
41.913335332,-87.798587579,Property,2024,False
41.96887312,-87.753404999,Violent,2023,False
41.866491697,-87.771707554,Violent,2019,False
41.981579153,-87.836580014,Property,2021,False
41.812679515,-87.596894807,Property,2020,False
41.874249283,-87.629208475,Other,2024,False
41.930809567,-87.687857122,Property,2023,False
41.69055077,-87.600899961,Property,2019,False
41.7433302,-87.600150204,Violent,2023,False
41.9560802,-87.716657184,Property,2019,False
41.757229871,-87.634462025,Violent,2023,False
41.72473846,-87.636015785,Other,2019,False
41.883582151,-87.709360238,Other,2022,False
41.939361225,-87.703292485,Violent,2023,True
41.819449592,-87.609407937,Violent,2021,False
41.74621174,-87.635406033,Quality-of-Life,2019,True
41.858200139,-87.729822365,Property,2020,False
41.843016958,-87.61722727,Violent,2019,True
41.897716186,-87.678041707,Property,2022,False
41.865766893,-87.645065982,Property,2019,False
41.900863211,-87.72428922,Quality-of-Life,2024,True
41.864004911,-87.704374273,Property,2024,False
41.928353487,-87.642126242,Property,2020,False
41.893374793,-87.621784977,Property,2022,False
41.747036261,-87.590518066,Property,2019,False
41.852829251,-87.694242986,Property,2024,False
41.891014224,-87.712519905,Quality-of-Life,2020,False
41.703131089,-87.715901534,Property,2024,False
41.767201564,-87.616909026,Property,2022,False
41.909077549,-87.658653025,Property,2020,False
41.666037675,-87.63790125,Violent,2020,False
41.910299712,-87.688923466,Other,2020,True
41.767519018,-87.680786968,Property,2020,False
41.909835964,-87.771478401,Property,2022,False
41.763041071,-87.576232702,Violent,2023,False
41.881944424,-87.634195294,Other,2022,False
41.873807522,-87.69445629,Property,2022,False
41.779219485,-87.68639517,Violent,2021,False
41.965755808,-87.654790161,Violent,2020,False
41.961628063,-87.666419454,Property,2025,True
41.857086774,-87.720644875,Property,2022,False
41.866810739,-87.625817031,Violent,2020,False
41.871589936,-87.661709306,Violent,2020,False
41.765039197,-87.57627519,Property,2022,False
41.822724621,-87.697701288,Other,2020,True
41.819740135,-87.619878618,Property,2022,False
41.881830928,-87.744094202,Property,2022,False
41.759011274,-87.564485555,Property,2023,False
41.751291175,-87.604856753,Property,2019,False
41.801362895,-87.661489592,Violent,2019,False
41.794568656,-87.707261262,Property,2021,False
41.716311802,-87.603065244,Property,2022,False
41.865955947,-87.69588917,Quality-of-Life,2019,True
41.895732399,-87.687784384,Property,2024,False
41.843072864,-87.60994543,Property,2024,False
41.882738916,-87.635328699,Property,2022,False
41.856660018,-87.683930416,Property,2020,False
41.758056703,-87.589566341,Quality-of-Life,2024,True
41.797772325,-87.755111545,Violent,2019,False
41.694650688,-87.540108953,Other,2023,False
41.871057281,-87.696837157,Other,2020,False
41.958096358,-87.74419364,Property,2024,False
41.910572835,-87.671804309,Other,2024,False
41.940994633,-87.72064355,Violent,2021,False
41.943160153,-87.727948511,Other,2021,False
41.990842965,-87.666445633,Property,2021,False
41.903775756,-87.639324074,Violent,2020,False
41.769712054,-87.662736398,Quality-of-Life,2024,True
42.022510546,-87.666390828,Violent,2021,True
41.794437143,-87.61843206,Violent,2024,False
41.76559446,-87.621050648,Violent,2019,False
41.774093686,-87.607047693,Property,2023,False
41.885191719,-87.624486846,Property,2023,False
41.970992597,-87.687771513,Violent,2021,False
41.938988673,-87.800416873,Other,2021,False
41.918106256,-87.677634735,Violent,2024,False
41.931332379,-87.761642824,Violent,2022,False
41.818721144,-87.68598307,Violent,2020,True
41.99722854,-87.658436401,Property,2022,False
41.755134374,-87.58497125,Violent,2023,True
41.951022872,-87.66097534,Property,2023,False
42.005168784,-87.682422303,Property,2021,False
41.677425416,-87.635878846,Quality-of-Life,2023,True
41.908399285,-87.635618655,Violent,2019,False
41.686223949,-87.651921699,Violent,2019,True
41.931449397,-87.752696729,Property,2022,False
41.872928561,-87.756523856,Property,2023,False
41.921442128,-87.694969763,Violent,2024,False
41.860252249,-87.666214751,Property,2024,True
41.903478069,-87.631433102,Property,2023,False
41.726136345,-87.573838074,Property,2024,False
41.877111878,-87.723791419,Violent,2021,False
41.773081899,-87.588747571,Property,2019,False
41.898969041,-87.626916735,Property,2023,False
41.817319327,-87.696382721,Violent,2022,False
41.752229905,-87.659759344,Violent,2024,False
41.8020092,-87.622063199,Quality-of-Life,2022,True
41.701823489,-87.696553409,Property,2023,False
41.768071882,-87.655411096,Violent,2025,False
41.696692139,-87.536491814,Property,2023,False
41.734840105,-87.603723715,Property,2019,False
41.909300888,-87.681159825,Violent,2025,False
41.910007156,-87.634675348,Property,2022,False
41.758189864,-87.562717776,Property,2024,False
41.833210094,-87.646163447,Other,2019,False
41.833679765,-87.612645497,Property,2022,False
41.905288177,-87.732339971,Violent,2023,False
41.939262335,-87.71335694,Property,2024,False
41.785122356,-87.775901589,Violent,2019,False
41.725437043,-87.556669285,Violent,2024,False
41.969078902,-87.655696257,Violent,2021,False
41.905037348,-87.644210882,Violent,2023,False
41.96491786,-87.650000625,Property,2019,False
41.906431144,-87.753419418,Violent,2023,False
41.773603707,-87.734824642,Property,2021,False
41.836451099,-87.721898581,Violent,2021,False
41.783307023,-87.716566575,Other,2021,False
41.768054998,-87.569201619,Violent,2023,False
41.853805427,-87.627105604,Property,2022,False
41.90186324,-87.707654175,Property,2023,False
41.909823964,-87.639765547,Property,2022,False
41.937227668,-87.644305471,Property,2019,False
41.726312222,-87.55988612,Property,2022,False
41.979735608,-87.800595833,Violent,2023,False
41.792040893,-87.797272,Quality-of-Life,2024,True
41.942307567,-87.760199501,Property,2024,False
41.895389602,-87.723988622,Property,2024,False
41.810891197,-87.603925085,Quality-of-Life,2023,False
41.882142007,-87.682277015,Violent,2025,False
41.962361027,-87.654756322,Property,2021,False
41.771154259,-87.674848074,Violent,2019,False
41.742716244,-87.645084527,Property,2024,False
41.767553206,-87.577561604,Property,2019,False
42.006074109,-87.927364891,Quality-of-Life,2025,True
41.692223651,-87.653410808,Quality-of-Life,2019,True
41.929078144,-87.663454872,Property,2023,False
41.775834643,-87.615515144,Property,2023,False
41.966381793,-87.658100209,Quality-of-Life,2024,True
41.81691816,-87.633567673,Violent,2022,False
41.73858778,-87.563604366,Other,2024,False
41.893652298,-87.622725822,Other,2022,False
41.886863814,-87.626851797,Property,2019,False
41.858092099,-87.715184089,Other,2025,False
42.017056516,-87.690198286,Other,2024,False
41.802671436,-87.612516288,Violent,2022,False
41.876717854,-87.750442158,Violent,2021,False
41.836441144,-87.704802023,Quality-of-Life,2025,True
41.769334596,-87.57761401,Property,2020,False
41.87813609,-87.632055653,Property,2020,False
41.666037675,-87.63790125,Violent,2022,False
41.81021288,-87.630255006,Quality-of-Life,2022,True
41.883477487,-87.75762248,Property,2024,False
41.766102387,-87.573539169,Property,2024,True
41.75953427,-87.60907381,Violent,2024,True
41.806574495,-87.689806266,Violent,2023,False
41.856825461,-87.67014137,Property,2023,False
41.923674171,-87.786051721,Property,2021,False
41.937246945,-87.720815413,Property,2021,False
41.871530533,-87.744926805,Property,2020,False
41.905176161,-87.674883337,Property,2020,False
42.019399237,-87.675049485,Property,2023,True
41.671364454,-87.642909635,Property,2021,False
41.765891388,-87.680741147,Quality-of-Life,2024,True
41.714536536,-87.678235548,Violent,2021,False
41.749268788,-87.572282851,Other,2025,False
41.824452055,-87.599838121,Quality-of-Life,2023,False
41.892816145,-87.624193198,Property,2019,False
41.792522974,-87.703529737,Violent,2021,False
41.811362157,-87.605922555,Property,2022,True
41.873182769,-87.743894591,Violent,2021,False
41.757006884,-87.673325109,Violent,2021,False
41.900537169,-87.647939877,Violent,2024,False
41.775885302,-87.631711565,Property,2021,False
41.819813969,-87.7263015,Property,2023,False
41.840455389,-87.73342409,Quality-of-Life,2020,True
41.884333364,-87.619266937,Property,2019,False
41.931582515,-87.742747165,Violent,2021,False
41.880366516,-87.6243529,Quality-of-Life,2022,True
41.895675136,-87.628569146,Other,2019,False
41.862762553,-87.645626841,Property,2022,False
41.875889809,-87.710837717,Quality-of-Life,2024,False
41.918776618,-87.765884835,Violent,2019,False
41.743118336,-87.660147723,Violent,2024,False
41.908229249,-87.631583111,Property,2024,False
41.768955965,-87.576375769,Property,2021,False
41.953552585,-87.647905229,Other,2020,False
41.936741373,-87.767206771,Property,2023,False
41.8940032,-87.751934147,Quality-of-Life,2019,True
41.78593871,-87.663146669,Quality-of-Life,2023,True
41.926012645,-87.752610064,Property,2022,False
42.013313641,-87.680992475,Property,2022,False
41.74518439,-87.602584248,Violent,2020,False
41.732107334,-87.641072523,Other,2024,False
41.91089338,-87.716574298,Property,2021,False
41.780946398,-87.621995369,Property,2022,False
41.773444819,-87.662825828,Property,2023,False
41.803180697,-87.703832492,Violent,2020,False
41.88574102,-87.62991594,Violent,2025,False
41.863639799,-87.722656518,Property,2020,False
41.759432839,-87.558202048,Property,2025,False
41.871729915,-87.718551756,Violent,2022,True
41.793734785,-87.622440727,Property,2023,False
41.976178538,-87.796348413,Violent,2021,False
41.888993854,-87.626934833,Property,2024,False
41.972672475,-87.728150863,Property,2019,False
41.882526427,-87.624384106,Property,2023,False
41.828299271,-87.626498087,Violent,2021,False
41.886809001,-87.643565821,Property,2023,False
41.865639206,-87.703139395,Violent,2023,True
41.820401883,-87.701983597,Property,2019,False
41.753646441,-87.640456314,Violent,2021,False
41.730796315,-87.614382835,Violent,2022,False
41.7627692,-87.641483451,Violent,2021,False
41.741047993,-87.587945234,Property,2024,False
41.875501522,-87.617364115,Quality-of-Life,2020,True
41.778819589,-87.653266779,Property,2019,False
41.776070631,-87.587932114,Violent,2022,False
41.816026266,-87.653676686,Violent,2023,False
41.931875577,-87.720128118,Other,2021,False
41.86407079,-87.704377299,Violent,2023,False
41.997149302,-87.661770242,Other,2025,False
41.88162175,-87.656837776,Other,2023,False
41.879148115,-87.740567984,Quality-of-Life,2019,True
41.877482909,-87.677084446,Quality-of-Life,2023,False
41.783420409,-87.612097634,Property,2022,False
41.992965835,-87.655476044,Violent,2022,False
41.89526909,-87.731317331,Violent,2024,False
41.866491165,-87.770477667,Violent,2020,False
41.855838254,-87.717588081,Violent,2019,False
41.741820114,-87.601328933,Property,2019,False
41.778099133,-87.633828531,Property,2021,False
41.872375703,-87.696060374,Property,2022,False
41.722578383,-87.662706548,Property,2019,False
41.68398914,-87.613944992,Violent,2019,False
41.874959427,-87.746257594,Quality-of-Life,2024,True
41.697984055,-87.628816689,Quality-of-Life,2020,True
41.707792707,-87.62353483,Property,2024,False
41.946650449,-87.701401143,Violent,2024,False
41.75442493,-87.634869941,Violent,2020,False
41.747940741,-87.650030833,Property,2023,False
41.777878221,-87.594591081,Quality-of-Life,2020,True
41.77825534,-87.604654325,Other,2020,False
41.959639453,-87.713093276,Other,2020,False
41.768206492,-87.691263913,Quality-of-Life,2020,True
41.695663186,-87.613452419,Property,2023,False
41.943108594,-87.649366085,Property,2023,False
41.812205002,-87.609889353,Quality-of-Life,2024,False
41.729131993,-87.563358237,Violent,2019,False
41.946536896,-87.643076736,Violent,2022,False
41.745681917,-87.670601185,Quality-of-Life,2019,True
41.883208624,-87.686489297,Violent,2021,False
41.773168419,-87.665314244,Violent,2021,False
41.854147992,-87.715071573,Quality-of-Life,2020,False
41.858438022,-87.666167532,Property,2020,False
41.761455767,-87.613956391,Other,2025,False
41.892753031,-87.624193896,Property,2024,True
41.885728999,-87.625725853,Property,2021,False
41.777651649,-87.615560874,Quality-of-Life,2024,True
41.682549627,-87.62208441,Property,2020,False
41.888999889,-87.716582946,Property,2021,False
41.769873485,-87.654244734,Quality-of-Life,2019,True
42.011475373,-87.670987922,Property,2021,False
41.744731508,-87.643868422,Property,2021,False
41.856602646,-87.655479044,Violent,2023,False
41.758743529,-87.686751137,Violent,2021,False
41.750156539,-87.658582671,Quality-of-Life,2019,True
41.767311251,-87.581255746,Property,2024,False
41.895094616,-87.63416208,Property,2024,False
41.918152384,-87.650242571,Property,2020,False
41.778610493,-87.673888225,Violent,2024,False
41.881007008,-87.703138973,Violent,2021,False
41.717256897,-87.630968745,Violent,2023,True
41.97747651,-87.807006487,Violent,2021,True
41.671481269,-87.651443988,Property,2022,False
41.77178664,-87.628339611,Violent,2020,False
41.878092571,-87.749331743,Violent,2023,False
41.960858577,-87.735994826,Property,2020,False
41.706352878,-87.65365015,Property,2022,False
41.757139588,-87.645421562,Other,2023,False
41.851998429,-87.623781675,Property,2022,False
41.868289331,-87.699996334,Property,2024,False
41.923792233,-87.703107619,Property,2022,False
41.779824738,-87.60287304,Violent,2023,False
41.657284072,-87.604380182,Property,2022,False
41.878638996,-87.627691486,Property,2020,False
41.718691804,-87.643135871,Violent,2019,False
41.712359904,-87.62009309,Violent,2020,False
41.850065606,-87.674780812,Property,2024,True
41.972101049,-87.654899332,Property,2022,False
41.812452701,-87.608261545,Violent,2020,False
41.938263869,-87.746868163,Quality-of-Life,2019,True
41.871648427,-87.723858015,Violent,2024,False
41.877812831,-87.627667527,Violent,2021,False
41.976290414,-87.905227221,Violent,2021,False
41.96538033,-87.659063123,Violent,2021,True
41.889944742,-87.66146198,Other,2024,False
41.885188135,-87.758914493,Violent,2019,False
41.72064167,-87.535287578,Property,2022,False
41.749869687,-87.665852691,Violent,2019,False
41.90316534,-87.629210442,Property,2024,False
41.93990164,-87.654626945,Other,2023,True
41.900797625,-87.624839547,Property,2023,False
41.891694878,-87.626155832,Other,2024,False
41.754008281,-87.604030749,Violent,2023,False
41.768186352,-87.676055116,Violent,2025,False
41.816736383,-87.611291068,Violent,2023,False
41.802741802,-87.614987506,Property,2020,False
41.976762981,-87.900983721,Property,2025,True
41.856064666,-87.726094637,Quality-of-Life,2023,True
41.983670812,-87.657262868,Violent,2024,True
41.909646973,-87.701836041,Violent,2022,False
41.850773179,-87.640194606,Property,2021,False
41.67321922,-87.620367967,Other,2024,True
41.898280223,-87.675898177,Property,2022,False
41.791815073,-87.651167561,Property,2019,False
41.767448959,-87.585957168,Other,2025,False
41.68481371,-87.616784033,Property,2024,False
41.737131969,-87.57040001,Other,2024,False
41.771736514,-87.66400571,Quality-of-Life,2020,True
41.941189119,-87.640458586,Violent,2024,False
41.90202823,-87.693275074,Property,2023,False
41.953924785,-87.707307,Property,2019,False
41.766741956,-87.663075242,Other,2019,False
41.760096633,-87.558153742,Property,2020,False
41.748767881,-87.599051255,Other,2019,False
41.813137381,-87.643230674,Quality-of-Life,2023,False
42.006587261,-87.671814974,Property,2019,False
41.857598559,-87.681509203,Property,2022,True
41.787811339,-87.691193,Property,2022,False
41.709531541,-87.647767872,Property,2019,False
41.908557867,-87.63012472,Property,2024,False
41.836069707,-87.613033345,Property,2025,False
41.956235774,-87.688530756,Quality-of-Life,2023,False
41.972578883,-87.748748887,Property,2023,False
41.807973897,-87.694197493,Other,2020,False
41.8926701,-87.628106353,Property,2019,False
41.82056367,-87.704462042,Property,2024,False
41.782256768,-87.601672158,Property,2022,False
41.892234406,-87.749474726,Quality-of-Life,2022,True
41.93212821,-87.693503443,Property,2019,False
41.89181302,-87.714594628,Violent,2021,False
41.744941345,-87.61233057,Violent,2022,False
41.749514242,-87.599896609,Property,2022,False
41.868686912,-87.627455831,Quality-of-Life,2022,True
41.775509784,-87.649536644,Violent,2020,False
41.811551206,-87.665047641,Violent,2020,False
41.870214615,-87.689910003,Property,2024,False
41.737707578,-87.64366143,Violent,2019,True
41.779358491,-87.733770223,Property,2021,False
41.947524346,-87.782631305,Property,2024,False
41.757640609,-87.613863392,Quality-of-Life,2023,True
41.902183514,-87.761719248,Property,2021,False
41.877906773,-87.73141789,Other,2021,False
41.72086748,-87.644412957,Property,2023,False
41.913145263,-87.711783782,Property,2023,False
41.960211239,-87.708216117,Property,2025,True
41.775939069,-87.721274848,Property,2019,True
41.893203509,-87.620273669,Violent,2019,False
41.860191366,-87.69165141,Other,2022,False
41.854880518,-87.657556461,Property,2019,False
41.809962621,-87.661344718,Violent,2023,False
41.961232709,-87.64683388,Other,2021,False
41.757614433,-87.586115266,Other,2019,False
41.799073935,-87.585509129,Other,2019,False
41.972326185,-87.65771014,Property,2023,False
41.853642458,-87.633207889,Property,2020,False
41.773406753,-87.643418438,Violent,2019,True
41.896257786,-87.723660817,Other,2023,False
41.77152641,-87.673704176,Violent,2019,True
41.75423558,-87.647167748,Violent,2022,False
41.710087505,-87.62718663,Property,2021,False
41.741656613,-87.604965662,Quality-of-Life,2023,True
41.93772278,-87.640393199,Property,2022,False
41.967240717,-87.687673341,Property,2019,False
41.757372701,-87.621519072,Property,2019,True
41.751208679,-87.609607175,Property,2023,False
41.825367103,-87.627627358,Violent,2022,False
41.798930421,-87.675535671,Quality-of-Life,2021,False
41.751083973,-87.56258289,Property,2019,False
41.979006297,-87.906463155,Quality-of-Life,2023,True
41.763423161,-87.570106957,Other,2021,False
41.808586084,-87.745627875,Property,2019,False
41.91950435,-87.636386887,Property,2023,False
41.958969288,-87.726854009,Property,2024,False
41.732020763,-87.668232033,Violent,2021,False
41.84449695,-87.706561883,Violent,2023,True
41.666097115,-87.639108378,Other,2021,False
41.795132427,-87.675552505,Violent,2023,False
41.765823608,-87.608544884,Other,2022,False
41.691800585,-87.632776189,Property,2022,False
41.968943604,-87.664916403,Violent,2021,False
41.809296904,-87.6878643,Violent,2022,True
41.84725165,-87.709992337,Violent,2023,False
41.963423711,-87.780788339,Violent,2020,False
41.973732514,-87.779971106,Property,2023,False
41.886930779,-87.632855562,Other,2020,False
41.731951206,-87.613432067,Violent,2022,False
41.876581037,-87.745137513,Violent,2023,False
41.811443877,-87.598497274,Property,2019,False
41.810729022,-87.601726053,Property,2024,False
41.816795686,-87.687139688,Violent,2020,False
41.766505081,-87.683949664,Property,2023,False
41.692149841,-87.613356123,Violent,2019,False
41.82832319,-87.619273315,Property,2025,False
41.772547282,-87.64014296,Property,2020,False
41.737865442,-87.637980582,Violent,2022,False
41.875155116,-87.667906709,Property,2019,True
41.799551883,-87.58811115,Property,2021,False
41.761073697,-87.640651316,Property,2020,False
41.809076617,-87.634280253,Property,2020,False
41.80169033,-87.703792065,Property,2021,False
41.877633028,-87.633713529,Property,2023,False
41.855574302,-87.71189003,Property,2019,True
41.802456277,-87.651439805,Property,2019,False
41.89244344,-87.691949402,Property,2021,False
41.746020025,-87.664540389,Property,2019,False
41.913648199,-87.783484736,Property,2024,False
41.902243139,-87.756083772,Violent,2024,False
41.940487271,-87.651110582,Quality-of-Life,2020,True
41.766346177,-87.648087078,Violent,2023,False
41.763547896,-87.565351419,Violent,2022,False
41.903905346,-87.692793471,Other,2023,True
41.732821527,-87.585560041,Property,2024,False
41.736428017,-87.58521044,Other,2021,False
41.789204622,-87.703437543,Property,2022,False
41.736798142,-87.554187517,Quality-of-Life,2021,True
41.968305606,-87.722294037,Violent,2020,False
41.933982827,-87.715462501,Property,2019,False
41.759162013,-87.683100073,Property,2020,True
41.776032756,-87.596097047,Violent,2022,False
41.978139223,-87.71481885,Violent,2022,False
41.854896434,-87.648199814,Violent,2024,False
41.789275669,-87.620282524,Other,2023,True
41.890401404,-87.72105014,Property,2021,False
41.862218265,-87.639087164,Violent,2021,False
41.94044868,-87.651081589,Other,2019,False
41.920563328,-87.654662892,Violent,2021,False
41.947628919,-87.704177862,Property,2023,False
41.903726889,-87.64259764,Violent,2019,True
41.976489561,-87.83489108,Violent,2021,False
41.740956086,-87.736677841,Violent,2023,False
41.87958996,-87.720701694,Violent,2019,False
41.717403242,-87.629769413,Property,2023,False
41.791491754,-87.716799818,Other,2022,False
41.85228388,-87.623789532,Violent,2019,False
41.675334477,-87.641823987,Property,2024,False
41.792784103,-87.759120524,Property,2022,False
41.971100531,-87.667747448,Property,2019,False
41.663385023,-87.627283592,Violent,2019,False
41.907153315,-87.639680572,Other,2019,False
41.885441613,-87.702621654,Violent,2019,True
41.901496787,-87.652407386,Property,2020,False
41.877503109,-87.690358314,Property,2022,False
41.988127139,-87.658153681,Property,2023,False
41.721224132,-87.662013664,Violent,2019,False
41.751190914,-87.563798299,Quality-of-Life,2022,True
41.818163559,-87.635289338,Property,2020,False
41.896384617,-87.6721895,Property,2019,False
41.851084686,-87.700331248,Quality-of-Life,2023,True
41.722481777,-87.574382957,Property,2021,False
41.913298894,-87.775357169,Other,2024,False
41.764445672,-87.640068891,Violent,2024,False
41.905945997,-87.749742884,Other,2021,False
41.769417774,-87.569856281,Property,2021,False
41.664677958,-87.631822282,Violent,2020,False
41.965057367,-87.879953326,Violent,2021,False
41.777783389,-87.615563072,Property,2021,True
41.876924291,-87.738785625,Quality-of-Life,2020,True
41.94969119,-87.753428178,Property,2021,False
41.73998292,-87.576983607,Property,2025,False
41.881600729,-87.657928634,Property,2020,False
41.745036185,-87.602582264,Quality-of-Life,2020,False
41.718823567,-87.643141787,Violent,2023,False
41.68398585,-87.614296476,Property,2020,False
41.939269993,-87.65408232,Property,2022,False
41.72463337,-87.640874353,Violent,2023,False
41.780823998,-87.636050098,Violent,2023,False
41.839464759,-87.623233908,Property,2019,False
41.764767786,-87.620062775,Violent,2023,False
41.992025699,-87.660330626,Violent,2020,False
42.006597588,-87.67122617,Violent,2022,False
41.961421651,-87.681606613,Property,2021,False
41.760233476,-87.562176527,Violent,2023,False
41.694021544,-87.655328799,Property,2021,False
41.890755538,-87.636346911,Quality-of-Life,2022,False
41.898926991,-87.73180824,Quality-of-Life,2021,False
41.759327126,-87.586154041,Violent,2020,False
41.988063235,-87.668361609,Property,2024,False
41.761388108,-87.621599317,Property,2020,False
41.763024779,-87.633387493,Property,2024,True
41.866341527,-87.711154301,Property,2024,True
41.870833492,-87.716170158,Violent,2024,False
41.813631539,-87.611557043,Property,2024,False
41.914385924,-87.636765893,Violent,2025,True
41.868299858,-87.698920505,Violent,2024,True
41.903996883,-87.643230238,Property,2019,False
41.876108306,-87.684860827,Property,2022,False
41.744219487,-87.543046192,Property,2020,False
41.930906002,-87.644017035,Property,2022,False
41.67560714,-87.626198314,Property,2022,False
41.809519371,-87.607439969,Property,2020,True
41.883500187,-87.627876698,Property,2021,False
41.77955917,-87.705577769,Violent,2019,False
41.767771673,-87.64690989,Other,2023,False
41.966143838,-87.659636042,Property,2023,False
41.87674986,-87.692576348,Property,2024,False
41.695221499,-87.631219523,Property,2020,False
41.703362733,-87.711021507,Other,2022,False
41.94044868,-87.651081589,Violent,2021,True
41.914341577,-87.664854498,Property,2024,False
41.893223483,-87.63153437,Other,2021,False
41.954477253,-87.655277444,Property,2022,False
41.877167412,-87.683858701,Violent,2022,False
41.829661012,-87.626593182,Property,2022,False
41.793237693,-87.72101129,Property,2019,False
41.918578314,-87.636183854,Property,2021,False
41.883106296,-87.771888909,Violent,2019,False
41.938931475,-87.798149582,Property,2022,False
41.99814168,-87.664886847,Violent,2019,False
41.756430631,-87.561470724,Violent,2019,False
41.903996883,-87.643230238,Other,2022,False
41.963639003,-87.716889481,Violent,2023,False
41.88993496,-87.637696349,Property,2019,False
41.692765087,-87.682462093,Property,2021,False
41.735256427,-87.656969022,Property,2020,False
41.916930759,-87.746431558,Quality-of-Life,2022,True
41.777780162,-87.655235536,Other,2023,False
41.88274503,-87.769846629,Property,2019,False
41.712057388,-87.628439622,Violent,2024,False
41.970333614,-87.771175059,Property,2020,False
41.707095328,-87.628834415,Violent,2024,False
41.952052445,-87.646226566,Property,2019,False
41.76508964,-87.623288534,Quality-of-Life,2021,True
41.780241842,-87.701952384,Violent,2023,True
41.856260181,-87.694351987,Other,2024,False
41.689923794,-87.613293075,Violent,2020,False
41.841834117,-87.719608694,Violent,2019,False
41.811747377,-87.637992759,Other,2019,True
41.84427618,-87.722635164,Violent,2020,True
41.984622486,-87.836582104,Property,2021,False
41.787386073,-87.70460672,Other,2023,False
41.885686658,-87.74947926,Property,2024,False
41.911495021,-87.684815055,Property,2023,False
41.792296538,-87.622401614,Property,2021,False
41.947077201,-87.743438613,Other,2024,False
41.756506165,-87.592538257,Property,2019,False
41.881883933,-87.640060441,Property,2023,False
41.986032951,-87.658091212,Violent,2019,False
41.726219145,-87.567294437,Property,2021,False
41.764817814,-87.595822246,Violent,2019,False
41.756950318,-87.674945646,Other,2021,False
41.770374317,-87.621822582,Property,2025,False
41.866382415,-87.772931058,Violent,2022,False
41.976231749,-87.665781664,Property,2024,False
41.739320771,-87.604896792,Violent,2019,True
41.930783858,-87.70248755,Other,2023,False
41.869491903,-87.710642788,Violent,2023,False
41.953552346,-87.7357763,Violent,2021,False
41.788422798,-87.623925823,Violent,2024,False
41.696321168,-87.532867744,Property,2021,False
41.803181616,-87.585432024,Violent,2022,False
41.787499847,-87.689964063,Quality-of-Life,2020,False
41.812546224,-87.603961332,Property,2024,False
41.836982572,-87.718642232,Violent,2019,False
41.801145521,-87.750317027,Property,2023,False
41.749674412,-87.663421388,Property,2021,True
41.902036183,-87.674783358,Property,2024,False
41.900536458,-87.633265215,Quality-of-Life,2023,True
41.707817404,-87.623534558,Other,2024,True
41.882486783,-87.686470872,Property,2025,False
41.854751251,-87.651471903,Violent,2019,False
41.792994022,-87.673055061,Property,2024,True
41.777103108,-87.660503676,Violent,2020,False
41.903775756,-87.639324074,Violent,2019,False
41.879328725,-87.723179151,Quality-of-Life,2023,True
41.882608261,-87.77330341,Property,2025,True
41.783033319,-87.741219422,Property,2022,False
41.890961404,-87.622476522,Property,2022,False
41.839468745,-87.637788145,Property,2021,False
41.951819054,-87.730204651,Other,2024,False
41.866602715,-87.686895354,Property,2021,False
41.858123385,-87.710308917,Other,2019,False
41.959733525,-87.69176037,Violent,2023,False
41.807836132,-87.726480612,Violent,2021,False
41.778353067,-87.690935402,Violent,2025,False
41.749751927,-87.583153806,Property,2024,False
